ensembl,gene,DE.iPSC
ENSG00000121297,TSHZ3,1
ENSG00000108219,TSPAN14,1
ENSG00000099282,TSPAN15,1
ENSG00000157570,TSPAN18,1
ENSG00000135452,TSPAN31,1
ENSG00000168785,TSPAN5,1
ENSG00000000003,TSPAN6,1
ENSG00000189241,TSPYL1,1
ENSG00000167721,TSR1,1
ENSG00000007520,TSR3,1
ENSG00000215845,TSTD1,1
ENSG00000228439,TSTD3,1
ENSG00000149292,TTC12,1
ENSG00000052841,TTC17,1
ENSG00000168026,TTC21A,1
ENSG00000103852,TTC23,1
ENSG00000235954,TTC28-AS1,1
ENSG00000196659,TTC30B,1
ENSG00000198677,TTC37,1
ENSG00000075234,TTC38,1
ENSG00000155158,TTC39B,1
ENSG00000068724,TTC7A,1
ENSG00000133985,TTC9,1
ENSG00000162222,TTC9C,1
ENSG00000125482,TTF1,1
ENSG00000116830,TTF2,1
ENSG00000129696,TTI2,1
ENSG00000112742,TTK,1
ENSG00000114999,TTL,1
ENSG00000100304,TTLL12,1
ENSG00000137941,TTLL7,1
ENSG00000155657,TTN,1
ENSG00000167552,TUBA1A,1
ENSG00000167553,TUBA1C,1
ENSG00000127824,TUBA4A,1
ENSG00000137267,TUBB2A,1
ENSG00000137285,TUBB2B,1
ENSG00000188229,TUBB4B,1
ENSG00000108423,TUBD1,1
ENSG00000074935,TUBE1,1
ENSG00000128159,TUBGCP6,1
ENSG00000250366,TUNAR,1
ENSG00000128791,TWSG1,1
ENSG00000084652,TXLNA,1
ENSG00000136810,TXN,1
ENSG00000153066,TXNDC11,1
ENSG00000087301,TXNDC16,1
ENSG00000129235,TXNDC17,1
ENSG00000140830,TXNL4B,1
ENSG00000105397,TYK2,1
ENSG00000176890,TYMS,1
ENSG00000176912,TYMSOS,1
ENSG00000107165,TYRP1,1
ENSG00000156521,TYSND1,1
ENSG00000197355,UAP1L1,1
ENSG00000126261,UBA2,1
ENSG00000081307,UBA5,1
ENSG00000228889,UBAC2-AS1,1
ENSG00000165006,UBAP1,1
ENSG00000137073,UBAP2,1
ENSG00000143569,UBAP2L,1
ENSG00000154127,UBASH3B,1
ENSG00000150991,UBC,1
ENSG00000131508,UBE2D2,1
ENSG00000109332,UBE2D3,1
ENSG00000078967,UBE2D4,1
ENSG00000170035,UBE2E3,1
ENSG00000132388,UBE2G1,1
ENSG00000184787,UBE2G2,1
ENSG00000186591,UBE2H,1
ENSG00000198833,UBE2J1,1
ENSG00000078140,UBE2K,1
ENSG00000185651,UBE2L3,1
ENSG00000107341,UBE2R2,1
ENSG00000077152,UBE2T,1
ENSG00000244687,UBE2V1,1
ENSG00000114062,UBE3A,1
ENSG00000151148,UBE3B,1
ENSG00000130939,UBE4B,1
ENSG00000122042,UBL3,1
ENSG00000138629,UBL7,1
ENSG00000164332,UBLCP1,1
ENSG00000153560,UBP1,1
ENSG00000160803,UBQLN4,1
ENSG00000024048,UBR2,1
ENSG00000144357,UBR3,1
ENSG00000127481,UBR4,1
ENSG00000012963,UBR7,1
ENSG00000162543,UBXN10,1
ENSG00000158062,UBXN11,1
ENSG00000144224,UBXN4,1
ENSG00000167671,UBXN6,1
ENSG00000104691,UBXN8,1
ENSG00000154277,UCHL1,1
ENSG00000143179,UCK2,1
ENSG00000175567,UCP2,1
ENSG00000151116,UEVLD,1
ENSG00000143222,UFC1,1
ENSG00000070010,UFD1,1
ENSG00000014123,UFL1,1
ENSG00000120686,UFM1,1
ENSG00000176125,UFSP1,1
ENSG00000102595,UGGT2,1
ENSG00000168671,UGT3A2,1
ENSG00000174607,UGT8,1
ENSG00000087206,UIMC1,1
ENSG00000131019,ULBP3,1
ENSG00000177169,ULK1,1
ENSG00000140474,ULK3,1
ENSG00000168038,ULK4,1
ENSG00000219545,UMAD1,1
ENSG00000092929,UNC13D,1
ENSG00000107731,UNC5B,1
ENSG00000110057,UNC93B1,1
ENSG00000076248,UNG,1
ENSG00000105668,UPK1A,1
ENSG00000183696,UPP1,1
ENSG00000094841,UPRT,1
ENSG00000137288,UQCC2,1
ENSG00000204922,UQCC3,1
ENSG00000173660,UQCRH,1
ENSG00000105176,URI1,1
ENSG00000126088,UROD,1
ENSG00000188690,UROS,1
ENSG00000158773,USF1,1
ENSG00000130307,USHBP1,1
ENSG00000135655,USP15,1
ENSG00000156256,USP16,1
ENSG00000136878,USP20,1
ENSG00000162402,USP24,1
ENSG00000155313,USP25,1
ENSG00000170832,USP32,1
ENSG00000077254,USP33,1
ENSG00000109189,USP46,1
ENSG00000248866,USP46-AS1,1
ENSG00000170242,USP47,1
ENSG00000111667,USP5,1
ENSG00000145390,USP53,1
ENSG00000187555,USP7,1
ENSG00000111962,UST,1
ENSG00000156697,UTP14A,1
ENSG00000147679,UTP23,1
ENSG00000152818,UTRN,1
ENSG00000198382,UVRAG,1
ENSG00000115652,UXS1,1
ENSG00000049245,VAMP3,1
ENSG00000124164,VAPB,1
ENSG00000204394,VARS,1
ENSG00000143494,VASH2,1
ENSG00000108828,VAT1,1
ENSG00000171724,VAT1L,1
ENSG00000038427,VCAN,1
ENSG00000035403,VCL,1
ENSG00000213585,VDAC1,1
ENSG00000165637,VDAC2,1
ENSG00000078668,VDAC3,1
ENSG00000112715,VEGFA,1
ENSG00000173511,VEGFB,1
ENSG00000136451,VEZF1,1
ENSG00000206538,VGLL3,1
ENSG00000134086,VHL,1
ENSG00000151445,VIPAS39,1
ENSG00000114812,VIPR1,1
ENSG00000147852,VLDLR,1
ENSG00000236404,VLDLR-AS1,1
ENSG00000197969,VPS13A,1
ENSG00000048707,VPS13D,1
ENSG00000215305,VPS16,1
ENSG00000151502,VPS26B,1
ENSG00000139719,VPS33A,1
ENSG00000166887,VPS39,1
ENSG00000136631,VPS45,1
ENSG00000149823,VPS51,1
ENSG00000223501,VPS52,1
ENSG00000028116,VRK2,1
ENSG00000105053,VRK3,1
ENSG00000176834,VSIG10,1
ENSG00000186806,VSIG10L,1
ENSG00000163032,VSNL1,1
ENSG00000132821,VSTM2L,1
ENSG00000110002,VWA5A,1
ENSG00000204396,VWA7,1
ENSG00000254635,WAC-AS1,1
ENSG00000140105,WARS,1
ENSG00000112290,WASF1,1
ENSG00000132970,WASF3,1
ENSG00000120860,WASHC3,1
ENSG00000136051,WASHC4,1
ENSG00000084463,WBP11,1
ENSG00000085449,WDFY1,1
ENSG00000139668,WDFY2,1
ENSG00000198554,WDHD1,1
ENSG00000143951,WDPCP,1
ENSG00000150627,WDR17,1
ENSG00000065268,WDR18,1
ENSG00000127580,WDR24,1
ENSG00000162923,WDR26,1
ENSG00000184465,WDR27,1
ENSG00000065183,WDR3,1
ENSG00000148225,WDR31,1
ENSG00000118965,WDR35,1
ENSG00000160193,WDR4,1
ENSG00000227057,WDR46,1
ENSG00000196363,WDR5,1
ENSG00000103091,WDR59,1
ENSG00000178252,WDR6,1
ENSG00000075702,WDR62,1
ENSG00000158023,WDR66,1
ENSG00000166415,WDR72,1
ENSG00000177082,WDR73,1
ENSG00000092470,WDR76,1
ENSG00000123154,WDR83,1
ENSG00000105583,WDR83OS,1
ENSG00000187260,WDR86,1
ENSG00000140006,WDR89,1
ENSG00000161996,WDR90,1
ENSG00000179698,WDR97,1
ENSG00000166483,WEE1,1
ENSG00000101443,WFDC2,1
ENSG00000109501,WFS1,1
ENSG00000095397,WHRN,1
ENSG00000115935,WIPF1,1
ENSG00000116729,WLS,1
ENSG00000111186,WNT5B,1
ENSG00000141499,WRAP53,1
ENSG00000116213,WRAP73,1
ENSG00000182093,WRB,1
ENSG00000165392,WRN,1
ENSG00000176871,WSB2,1
ENSG00000142279,WTIP,1
ENSG00000151718,WWC2,1
ENSG00000123124,WWP1,1
ENSG00000182489,XKRX,1
ENSG00000136936,XPA,1
ENSG00000196236,XPNPEP3,1
ENSG00000184575,XPOT,1
ENSG00000196419,XRCC6,1
ENSG00000114127,XRN1,1
ENSG00000139131,YARS2,1
ENSG00000060138,YBX3,1
ENSG00000145817,YIPF5,1
ENSG00000181704,YIPF6,1
ENSG00000100027,YPEL1,1
ENSG00000164924,YWHAZ,1
ENSG00000100101,Z83844.1,1
ENSG00000186919,ZACN,1
ENSG00000169064,ZBBX,1
ENSG00000250802,ZBED3-AS1,1
ENSG00000236104,ZBTB22,1
ENSG00000112365,ZBTB24,1
ENSG00000011590,ZBTB32,1
ENSG00000177125,ZBTB34,1
ENSG00000179627,ZBTB42,1
ENSG00000196323,ZBTB44,1
ENSG00000130584,ZBTB46,1
ENSG00000204859,ZBTB48,1
ENSG00000178951,ZBTB7A,1
ENSG00000213588,ZBTB9,1
ENSG00000104427,ZC2HC1A,1
ENSG00000135482,ZC3H10,1
ENSG00000058673,ZC3H11A,1
ENSG00000102053,ZC3H12B,1
ENSG00000065548,ZC3H15,1
ENSG00000134744,ZCCHC11,1
ENSG00000140948,ZCCHC14,1
ENSG00000121766,ZCCHC17,1
ENSG00000166707,ZCCHC18,1
ENSG00000141664,ZCCHC2,1
ENSG00000168228,ZCCHC4,1
ENSG00000083223,ZCCHC6,1
ENSG00000033030,ZCCHC8,1
ENSG00000159714,ZDHHC1,1
ENSG00000177054,ZDHHC13,1
ENSG00000204160,ZDHHC18,1
ENSG00000177108,ZDHHC22,1
ENSG00000136247,ZDHHC4,1
ENSG00000023041,ZDHHC6,1
ENSG00000099904,ZDHHC8,1
ENSG00000104231,ZFAND1,1
ENSG00000158552,ZFAND2B,1
ENSG00000172671,ZFAND4,1
ENSG00000157306,ZFHX2-AS1,1
ENSG00000142065,ZFP14,1
ENSG00000198939,ZFP2,1
ENSG00000196867,ZFP28,1
ENSG00000152518,ZFP36L2,1
ENSG00000179059,ZFP42,1
ENSG00000187815,ZFP69,1
ENSG00000162300,ZFPL1,1
ENSG00000105278,ZFR2,1
ENSG00000165861,ZFYVE1,1
ENSG00000039319,ZFYVE16,1
ENSG00000159733,ZFYVE28,1
ENSG00000220201,ZGLP1,1
ENSG00000138658,ZGRF1,1
ENSG00000165156,ZHX1,1
ENSG00000196652,ZKSCAN5,1
ENSG00000146007,ZMAT2,1
ENSG00000165061,ZMAT4,1
ENSG00000122515,ZMIZ2,1
ENSG00000132950,ZMYM5,1
ENSG00000256223,ZNF10,1
ENSG00000181896,ZNF101,1
ENSG00000103994,ZNF106,1
ENSG00000196418,ZNF124,1
ENSG00000213762,ZNF134,1
ENSG00000170949,ZNF160,1
ENSG00000175787,ZNF169,1
ENSG00000186272,ZNF17,1
ENSG00000103343,ZNF174,1
ENSG00000154957,ZNF18,1
ENSG00000167384,ZNF180,1
ENSG00000226314,ZNF192P1,1
ENSG00000186448,ZNF197,1
ENSG00000010539,ZNF200,1
ENSG00000166261,ZNF202,1
ENSG00000121417,ZNF211,1
ENSG00000170260,ZNF212,1
ENSG00000149054,ZNF215,1
ENSG00000131115,ZNF227,1
ENSG00000167377,ZNF23,1
ENSG00000167840,ZNF232,1
ENSG00000159917,ZNF235,1
ENSG00000130856,ZNF236,1
ENSG00000196922,ZNF252P,1
ENSG00000256771,ZNF253,1
ENSG00000254004,ZNF260,1
ENSG00000174652,ZNF266,1
ENSG00000063587,ZNF275,1
ENSG00000158805,ZNF276,1
ENSG00000198839,ZNF277,1
ENSG00000167637,ZNF283,1
ENSG00000168661,ZNF30,1
ENSG00000130803,ZNF317,1
ENSG00000130844,ZNF331,1
ENSG00000198185,ZNF334,1
ENSG00000213742,ZNF337-AS1,1
ENSG00000088876,ZNF343,1
ENSG00000251247,ZNF345,1
ENSG00000113761,ZNF346,1
ENSG00000256683,ZNF350,1
ENSG00000160094,ZNF362,1
ENSG00000138311,ZNF365,1
ENSG00000161298,ZNF382,1
ENSG00000126746,ZNF384,1
ENSG00000161642,ZNF385A,1
ENSG00000144331,ZNF385B,1
ENSG00000187595,ZNF385C,1
ENSG00000151789,ZNF385D,1
ENSG00000160908,ZNF394,1
ENSG00000186918,ZNF395,1
ENSG00000147124,ZNF41,1
ENSG00000102935,ZNF423,1
ENSG00000198521,ZNF43,1
ENSG00000183621,ZNF438,1
ENSG00000197857,ZNF44,1
ENSG00000197044,ZNF441,1
ENSG00000083838,ZNF446,1
ENSG00000112200,ZNF451,1
ENSG00000148143,ZNF462,1
ENSG00000196263,ZNF471,1
ENSG00000142528,ZNF473,1
ENSG00000180035,ZNF48,1
ENSG00000174586,ZNF497,1
ENSG00000103199,ZNF500,1
ENSG00000163795,ZNF513,1
ENSG00000197363,ZNF517,1
ENSG00000171443,ZNF524,1
ENSG00000167625,ZNF526,1
ENSG00000188321,ZNF559,1
ENSG00000196437,ZNF569,1
ENSG00000180479,ZNF571,1
ENSG00000180938,ZNF572,1
ENSG00000189144,ZNF573,1
ENSG00000105732,ZNF574,1
ENSG00000124444,ZNF576,1
ENSG00000161551,ZNF577,1
ENSG00000213015,ZNF580,1
ENSG00000018869,ZNF582,1
ENSG00000164048,ZNF589,1
ENSG00000172748,ZNF596,1
ENSG00000204611,ZNF616,1
ENSG00000157657,ZNF618,1
ENSG00000177842,ZNF620,1
ENSG00000221994,ZNF630,1
ENSG00000167395,ZNF646,1
ENSG00000179195,ZNF664,1
ENSG00000198046,ZNF667,1
ENSG00000083814,ZNF671,1
ENSG00000117010,ZNF684,1
ENSG00000197951,ZNF71,1
ENSG00000140548,ZNF710,1
ENSG00000197302,ZNF720,1
ENSG00000139651,ZNF740,1
ENSG00000181220,ZNF746,1
ENSG00000169955,ZNF747,1
ENSG00000065029,ZNF76,1
ENSG00000196214,ZNF766,1
ENSG00000179965,ZNF771,1
ENSG00000152443,ZNF776,1
ENSG00000204946,ZNF783,1
ENSG00000198556,ZNF789,1
ENSG00000196152,ZNF79,1
ENSG00000197863,ZNF790,1
ENSG00000048405,ZNF800,1
ENSG00000102984,ZNF821,1
ENSG00000167766,ZNF83,1
ENSG00000197608,ZNF841,1
ENSG00000105750,ZNF85,1
ENSG00000106479,ZNF862,1
ENSG00000234284,ZNF879,1
ENSG00000221923,ZNF880,1
ENSG00000228623,ZNF883,1
ENSG00000174276,ZNHIT2,1
ENSG00000204623,ZNRD1ASP,1
ENSG00000180233,ZNRF2,1
ENSG00000121988,ZRANB3,1
ENSG00000169249,ZRSR2,1
ENSG00000152467,ZSCAN1,1
ENSG00000130182,ZSCAN10,1
ENSG00000158691,ZSCAN12,1
ENSG00000140265,ZSCAN29,1
ENSG00000186814,ZSCAN30,1
ENSG00000235109,ZSCAN31,1
ENSG00000140987,ZSCAN32,1
ENSG00000131848,ZSCAN5A,1
ENSG00000132003,ZSWIM4,1
ENSG00000214655,ZSWIM8,1
ENSG00000122952,ZWINT,1
ENSG00000006114,,1
ENSG00000034063,,1
ENSG00000083842,,1
ENSG00000089336,,1
ENSG00000090920,,1
ENSG00000104725,,1
ENSG00000105663,,1
ENSG00000108264,,1
ENSG00000108272,,1
ENSG00000108294,,1
ENSG00000117289,,1
ENSG00000129282,,1
ENSG00000141141,,1
ENSG00000143466,,1
ENSG00000153575,,1
ENSG00000155984,,1
ENSG00000162290,,1
ENSG00000167744,,1
ENSG00000168274,,1
ENSG00000187008,,1
ENSG00000187456,,1
ENSG00000187990,,1
ENSG00000188474,,1
ENSG00000196559,,1
ENSG00000199058,,1
ENSG00000203813,,1
ENSG00000204018,,1
ENSG00000206607,,1
ENSG00000208313,,1
ENSG00000208342,,1
ENSG00000223380,,1
ENSG00000224345,,1
ENSG00000225485,,1
ENSG00000228609,,1
ENSG00000228989,,1
ENSG00000230055,,1
ENSG00000230349,,1
ENSG00000231025,,1
ENSG00000233137,,1
ENSG00000233165,,1
ENSG00000234516,,1
ENSG00000235953,,1
ENSG00000237944,,1
ENSG00000240368,,1
ENSG00000241836,,1
ENSG00000243440,,1
ENSG00000243768,,1
ENSG00000245902,,1
ENSG00000246181,,1
ENSG00000246493,,1
ENSG00000246581,,1
ENSG00000247330,,1
ENSG00000247614,,1
ENSG00000247909,,1
ENSG00000248078,,1
ENSG00000248255,,1
ENSG00000249233,,1
ENSG00000249512,,1
ENSG00000249862,,1
ENSG00000250009,,1
ENSG00000254010,,1
ENSG00000254549,,1
ENSG00000254652,,1
ENSG00000254782,,1
ENSG00000255318,,1
ENSG00000255768,,1
ENSG00000256018,,1
ENSG00000256766,,1
ENSG00000258664,,1
ENSG00000258889,,1
