Gene.Symbol,Chromosome.GRCh38,Start.GRCh38,End.GRCh38,Strand.GRCh38,DE.Parental.iPSCs,DE.Hybrid.iPSCs,DE.Parental.CNCCs,DE.Hybrid.CNCCs
CCDC124,chr19,17933015,17943985,+,1,1,0,0
CCDC125,chr5,69273087,69333070,-,1,1,0,1
CCDC126,chr7,23597379,23644708,+,0,0,0,0
CCDC127,chr5,204760,218182,-,0,0,0,0
CCDC129,chr7,31514071,31658720,+,1,1,1,0
CCDC13,chr3,42704118,42773253,-,1,1,0,0
CCDC13-AS1,chr3,42732575,42745158,+,0,0,0,0
CCDC130,chr19,13731760,13763298,+,1,1,1,1
CCDC134,chr22,41800610,41832164,+,0,0,0,1
CCDC136,chr7,128790762,128822133,+,1,1,0,0
CCDC137,chr17,81666697,81673907,+,1,0,0,1
CCDC138,chr2,108786733,108885477,+,0,0,0,0
CCDC14,chr3,123887383,123961412,-,0,0,0,0
CCDC140,chr2,222298147,222305217,+,0,0,0,0
CCDC141,chr2,178825308,179050131,-,1,1,0,0
CCDC142,chr2,74472832,74483230,-,0,0,0,0
CCDC144A,chr17,16666571,16787421,+,1,0,0,0
CCDC144B,chr17,18537800,18625617,-,0,0,0,0
CCDC144CP,chr17,20321174,20402191,+,0,0,0,0
CCDC144NL,chr17,20847348,20896578,-,0,0,0,0
CCDC144NL-AS1,chr17,20868433,20905230,+,0,0,0,0
CCDC146,chr7,77122617,77295204,+,0,0,0,0
CCDC148,chr2,158171356,158456753,-,1,0,0,0
CCDC148-AS1,chr2,158166650,158236169,+,0,0,0,0
CCDC149,chr4,24803514,24980204,-,0,0,1,0
CCDC15,chr11,124954121,125041489,+,0,1,0,0
CCDC150,chr2,196639632,196733668,+,1,1,0,0
CCDC151,chr19,11420605,11435782,-,0,1,0,1
CCDC152,chr5,42756818,42802437,+,0,0,0,0
CCDC153,chr11,119190254,119195874,-,1,1,0,0
CCDC154,chr16,1434388,1444489,-,1,1,0,0
CCDC155,chr19,49388218,49418002,+,1,0,0,0
CCDC157,chr22,30356635,30378655,+,1,1,0,0
CCDC158,chr4,76313039,76421920,-,0,0,0,0
CCDC159,chr19,11346483,11354951,+,0,1,0,0
CCDC160,chrX,134237213,134246207,+,0,1,1,0
CCDC162P,chr6,109165831,109354948,+,0,0,0,0
CCDC163,chr1,45493863,45500111,-,0,0,0,0
CCDC166,chr8,143706694,143708109,-,0,1,0,0
CCDC167,chr6,37482920,37499924,-,1,0,1,0
CCDC168,chr13,102729367,102759072,-,1,1,0,0
CCDC169,chr13,36227042,36297855,-,1,0,0,0
CCDC169-SOHLH2,chr13,36168208,36297855,-,0,0,0,0
CCDC17,chr1,45620044,45624787,-,0,0,0,0
CCDC170,chr6,151494040,151621193,+,1,0,0,0
CCDC171,chr9,15552874,16062431,+,0,0,0,0
CCDC172,chr10,116324097,116380029,+,1,1,0,0
CCDC173,chr2,169645425,169694421,-,1,1,1,1
CCDC174,chr3,14651746,14672659,+,1,0,0,0
CCDC175,chr14,59505067,59577276,-,0,0,0,0
CCDC177,chr14,69569814,69574883,-,0,1,0,0
CCDC178,chr18,32937402,33441040,-,1,1,0,0
CCDC179,chr11,22846922,22860971,-,0,0,0,0
CCDC18,chr1,93179802,93279037,+,0,0,0,0
CCDC18-AS1,chr1,93310109,93345811,-,0,0,0,0
CCDC180,chr9,97307361,97378751,+,1,1,1,1
CCDC181,chr1,169394870,169462221,-,0,0,1,0
CCDC182,chr17,57744481,57745329,-,0,0,0,0
CCDC183,chr9,136796338,136807741,+,1,0,0,1
CCDC183-AS1,chr9,136803927,136808848,-,0,0,0,0
CCDC184,chr12,48183583,48185926,+,0,0,0,0
CCDC185,chr1,223393373,223395470,+,0,0,0,0
CCDC186,chr10,114120862,114174255,-,1,1,0,1
CCDC187,chr9,136267437,136306901,-,0,0,0,0
CCDC188,chr22,20148113,20151828,-,1,0,1,0
CCDC189,chr16,30757226,30762272,-,1,1,0,0
CCDC190,chr1,162851291,162868918,-,0,0,0,0
CCDC191,chr3,113964137,114056613,-,1,1,1,1
CCDC192,chr5,127702200,127941517,+,0,0,0,0
CCDC194,chr19,17389069,17394593,-,0,0,0,0
CCDC196,chr14,66484855,66498553,+,0,0,0,0
CCDC197,chr14,93997207,94011695,+,0,0,0,0
CCDC198,chr14,57469300,57493981,-,0,0,0,0
CCDC22,chrX,49235467,49250526,+,1,0,0,0
CCDC24,chr1,43991247,43996528,+,1,1,0,0
CCDC25,chr8,27733316,27772656,-,0,0,0,0
CCDC26,chr8,129351694,129680239,-,0,0,0,0
CCDC27,chr1,3752398,3771645,+,1,0,0,0
CCDC28A,chr6,138773517,138793319,+,1,0,0,0
CCDC28B,chr1,32200386,32205390,+,1,1,0,1
CCDC3,chr10,12896625,13099773,-,1,1,0,1
CCDC30,chr1,42456070,42654190,+,0,0,0,0
CCDC32,chr15,40531341,40565057,-,0,0,0,0
CCDC33,chr15,74216640,74336472,+,0,0,0,0
CCDC34,chr11,27338514,27363248,-,1,0,0,0
CCDC36,chr3,49198428,49258104,+,0,0,0,0
CCDC37-AS1,chr3,126393032,126394798,-,0,0,0,0
CCDC38,chr12,95867048,95943301,-,0,0,0,0
CCDC39,chr3,180614008,180679495,-,0,0,0,0
CCDC40,chr17,80036632,80100613,+,0,1,0,0
CCDC42,chr17,8729928,8744836,-,0,0,0,0
CCDC43,chr17,44677437,44689797,-,0,1,0,1
CCDC47,chr17,63745250,63773728,-,1,1,1,1
CCDC50,chr3,191329082,191398670,+,1,1,0,1
CCDC51,chr3,48432170,48446652,-,1,1,0,0
CCDC54,chr3,107377341,107378634,+,0,0,0,0
CCDC57,chr17,82101454,82212892,-,0,0,0,0
CCDC58,chr3,122359587,122383231,-,0,0,0,0
CCDC58P1,chr18,10623616,10624313,-,0,0,0,0
CCDC58P2,chr10,50962748,50963433,-,0,0,0,0
CCDC58P3,chr18,12211369,12212070,+,0,0,0,0
CCDC58P5,chr11,73850199,73851214,-,0,0,0,0
CCDC59,chr12,82352304,82358805,-,0,0,0,0
CCDC6,chr10,59788747,59906656,-,1,1,0,0
CCDC60,chr12,119334712,119541047,+,1,0,0,0
CCDC61,chr19,45995457,46018616,+,0,0,0,0
CCDC62,chr12,122773621,122827385,+,1,1,0,1
CCDC63,chr12,110844489,110907535,+,1,1,0,0
CCDC65,chr12,48904110,48921576,+,1,1,1,1
CCDC66,chr3,56557125,56621837,+,0,1,0,0
CCDC68,chr18,54901509,54959539,-,0,1,0,0
CCDC69,chr5,151181052,151224093,-,0,1,0,0
CCDC7,chr10,32446082,32882864,+,1,0,0,0
CCDC70,chr13,51861948,51866236,+,0,0,0,0
CCDC71,chr3,49162535,49166352,-,1,0,0,0
CCDC71L,chr7,106654362,106661188,-,1,0,0,0
CCDC73,chr11,32602080,32794658,-,1,0,0,0
CCDC74A,chr2,131522621,131533666,+,0,0,0,0
CCDC74B,chr2,130139283,130145134,-,0,0,0,0
CCDC74BP1,chr22,20589576,20600454,-,0,0,0,0
CCDC77,chr12,389350,442642,+,1,1,0,1
CCDC78,chr16,722578,726880,-,0,1,0,0
CCDC8,chr19,46410329,46413662,-,1,1,0,1
CCDC80,chr3,112604386,112641143,-,1,0,0,1
CCDC81,chr11,86374736,86424908,+,1,1,1,1
CCDC82,chr11,96352765,96389924,-,1,1,0,1
CCDC83,chr11,85855066,85920021,+,0,0,0,0
CCDC84,chr11,118998117,119015793,+,0,0,0,0
CCDC85A,chr2,56184123,56386174,+,0,0,0,0
CCDC85B,chr11,65890404,65891635,+,1,1,0,1
CCDC85C,chr14,99511266,99604390,-,0,0,0,0
CCDC86,chr11,60841956,60851088,+,0,0,0,0
CCDC87,chr11,66590169,66593083,-,1,1,0,0
CCDC88A,chr2,55287817,55419921,-,0,1,0,1
CCDC88B,chr11,64340203,64357534,+,0,0,0,0
CCDC88C,chr14,91271323,91417844,-,1,0,0,0
CCDC89,chr11,85683844,85686277,-,0,0,0,0
CCDC9,chr19,47256474,47271958,+,0,0,0,0
CCDC90B,chr11,83259093,83286407,-,0,0,0,0
CCDC91,chr12,28190427,28550166,+,0,0,0,1
CCDC92,chr12,123936409,123972985,-,1,1,0,0
CCDC92B,chr17,2720801,2749522,-,0,0,0,0
CCDC93,chr2,117915478,118014163,-,1,1,1,1
CCDC96,chr4,7040849,7043001,-,1,0,0,0
CCDC97,chr19,41309855,41324883,+,1,0,0,0
CCDC9B,chr15,40331452,40340967,-,0,0,0,0
CCEPR,chr10,59173963,59176464,-,0,0,0,0
CCER1,chr12,90952215,90955176,-,0,0,0,0
CCER2,chr19,38908171,38914371,-,0,0,0,0
CCHCR1,chr6,31142439,31158238,-,0,0,0,0
CCIN,chr9,36169392,36171334,+,1,1,0,0
CCK,chr3,42257824,42266195,-,1,0,0,0
CCKAR,chr4,26481396,26490420,-,0,0,0,0
CCKBR,chr11,6259674,6272127,+,1,1,0,0
CCL1,chr17,34360328,34363233,-,0,0,0,0
CCL11,chr17,34285668,34288180,+,0,0,0,0
CCL13,chr17,34356452,34358610,+,0,0,0,0
CCL14,chr17,35983656,35986728,-,0,0,0,0
CCL15,chr17,35997582,36002038,-,0,0,0,0
CCL15-CCL14,chr17,35983656,36002038,-,0,0,0,0
CCL16,chr17,35976493,35983620,-,0,0,0,0
CCL17,chr16,57396076,57416063,+,1,1,1,0
CCL18,chr17,36064272,36071481,+,0,0,0,0
CCL19,chr9,34689570,34691277,-,0,0,0,0
CCL2,chr17,34255277,34257203,+,1,1,0,1
CCL20,chr2,227813842,227817564,+,0,0,0,0
CCL21,chr9,34709005,34710167,-,0,0,0,0
CCL22,chr16,57358783,57366190,+,0,0,0,0
CCL23,chr17,36013056,36018179,-,0,0,0,0
CCL24,chr7,75810825,75823356,-,0,0,0,0
CCL25,chr19,8052318,8062663,+,0,0,1,0
CCL26,chr7,75769524,75791583,-,1,1,0,0
CCL27,chr9,34661883,34662692,-,0,0,0,0
CCL28,chr5,43356972,43412391,-,0,0,0,0
CCL3,chr17,36088256,36090160,-,0,0,0,0
CCL3L3,chr17,36194869,36196748,-,0,0,0,0
CCL4,chr17,36103827,36105621,+,0,0,0,0
CCL4L2,chr17,36211063,36212878,+,0,0,0,0
CCL5,chr17,35871491,35880373,-,0,0,0,0
CCL7,chr17,34270216,34272242,+,0,0,0,0
CCL8,chr17,34319047,34321402,+,0,0,0,0
CCM2,chr7,44999746,45076470,+,0,0,0,0
CCM2L,chr20,32010379,32032181,+,1,0,0,0
CCNA1,chr13,36430488,36442882,+,1,0,0,0
CCNA2,chr4,121816444,121824001,-,1,0,1,0
CCNB1,chr5,69167010,69178245,+,0,0,0,0
CCNB1IP1,chr14,20311368,20333312,-,1,1,1,1
CCNB1IP1P1,chr1,44958088,44959576,+,0,0,0,0
CCNB1IP1P2,chr20,45567804,45569007,-,0,0,0,0
CCNB1IP1P3,chrX,94776550,94777801,-,0,0,0,0
CCNB2,chr15,59105085,59125045,+,1,1,0,0
CCNB2P1,chr7,7909113,7910455,-,0,0,0,0
CCNB3,chrX,50202713,50351914,+,1,1,0,0
CCNC,chr6,99542387,99568814,-,1,0,0,0
CCND1,chr11,69641105,69654474,+,0,0,0,0
CCND2,chr12,4273736,4305356,+,0,0,0,1
CCND2-AS1,chr12,4248767,4276184,-,0,0,0,0
CCND2P1,chr11,63242885,63244237,+,0,0,0,0
CCND3,chr6,41934933,42048894,-,1,0,1,0
CCND3P1,chr10,30403194,30403821,-,0,0,0,0
CCNDBP1,chr15,43185118,43197177,+,1,1,0,1
CCNE1,chr19,29811994,29824317,+,1,0,0,0
CCNE2,chr8,94880224,94896671,-,1,0,0,0
CCNF,chr16,2429391,2458858,+,1,1,0,0
CCNG1,chr5,163437571,163445016,+,1,1,0,0
CCNG2,chr4,77157204,77170060,+,0,0,0,0
CCNH,chr5,87311480,87413033,-,0,0,0,0
CCNHP1,chr4,181905624,181906482,-,0,0,0,0
CCNI,chr4,77048012,77075972,-,1,1,0,0
CCNI2,chr5,132747445,132754403,+,0,0,0,0
CCNJ,chr10,96042848,96060870,+,0,0,0,0
CCNJL,chr5,160251652,160339592,-,1,0,0,0
CCNJP2,chr1,92755637,92757153,+,0,0,0,0
CCNK,chr14,99481402,99511515,+,0,0,0,0
CCNL1,chr3,157146502,157160760,-,0,0,0,0
CCNL2,chr1,1385711,1399342,-,1,0,0,1
CCNO,chr5,55231152,55233717,-,0,0,0,0
CCNQ,chrX,153587925,153599177,-,0,0,0,0
CCNQP1,chr1,200213532,200214774,+,0,0,0,0
CCNT1,chr12,48688458,48716998,-,0,0,0,0
CCNT2,chr2,134918810,134959345,+,0,0,0,0
CCNT2-AS1,chr2,134866633,134918606,-,0,0,0,0
CCNT2P1,chr1,111007637,111015545,-,0,0,0,0
CCNY,chr10,35246981,35572670,+,1,1,0,0
CCNYL1,chr2,207711540,207756174,+,0,1,0,0
CCNYL2,chr10,42408174,42472240,-,0,0,0,0
CCNYL3,chr16,35030347,35060329,+,0,0,0,0
CCP110,chr16,19523857,19553408,+,1,0,0,0
CCPG1,chr15,55355223,55408510,-,1,1,0,0
CCR1,chr3,46201709,46208341,-,0,0,0,0
CCR10,chr17,42679402,42681827,-,1,0,0,0
CCR2,chr3,46353744,46360940,+,0,0,0,0
CCR3,chr3,46210699,46266706,+,0,0,0,0
CCR4,chr3,32951555,32955312,+,0,0,0,0
CCR5,chr3,46370142,46376206,+,0,0,0,0
CCR6,chr6,167111807,167139141,+,1,0,0,0
CCR7,chr17,40553769,40565484,-,1,0,0,0
CCR8,chr3,39329706,39333680,+,0,0,0,0
CCR9,chr3,45886504,45903177,+,0,0,0,0
CCRL1P1,chr6,138822707,138824563,+,0,0,0,0
CCRL2,chr3,46407166,46409523,+,0,0,0,0
CCS,chr11,66593162,66606019,+,1,1,0,0
CCSAP,chr1,229321005,229343795,-,1,1,0,0
CCSER1,chr4,90127394,91602219,+,1,1,0,0
CCSER2,chr10,84328552,84518521,+,1,1,0,0
CCT2,chr12,69585428,69601577,+,1,0,1,0
CCT3,chr1,156308961,156338415,-,0,0,0,0
CCT4,chr2,61868127,61888671,-,0,0,0,0
CCT4P1,chr7,140997744,140999788,-,0,0,0,0
CCT5,chr5,10249921,10266412,+,0,1,0,0
CCT5P1,chr5,115512180,115513895,+,0,0,0,0
CCT5P2,chr13,78909025,78910736,+,0,0,0,0
CCT6A,chr7,56051685,56063989,+,0,0,0,0
CCT6B,chr17,34927859,34981222,-,1,0,0,0
CCT6P1,chr7,65751105,65763675,+,0,0,0,0
CCT6P2,chr5,14639212,14641078,-,0,0,0,0
CCT6P3,chr7,65038354,65074713,+,0,0,0,0
CCT6P4,chr3,190714708,190717377,+,0,0,0,0
CCT7,chr2,73233425,73253022,+,0,1,0,0
CCT7P1,chr6,149879894,149881722,+,0,0,0,0
CCT7P2,chr5,92889372,92890919,-,0,0,0,0
CCT8,chr21,29056322,29073797,-,0,0,0,0
CCT8L1P,chr7,152445217,152447269,+,0,0,0,0
CCT8L2,chr22,16590758,16592810,-,0,0,0,0
CCT8P1,chr1,147203124,147204984,-,0,0,0,0
CCZ1,chr7,5898710,5925974,+,0,0,0,0
CCZ1B,chr7,6798935,6826295,-,0,0,0,0
CCZ1P-OR7E38P,chr7,97966408,97972358,-,0,0,0,0
CD101,chr1,116987997,117037481,+,0,0,0,0
CD109,chr6,73696085,73828317,+,1,1,0,1
CD14,chr5,140631728,140633701,-,0,0,1,0
CD151,chr11,832952,838835,+,0,1,0,1
CD160,chr1,145719312,145739288,+,0,0,0,0
CD163,chr12,7470811,7503818,-,0,0,0,0
CD163L1,chr12,7320510,7444185,-,0,0,0,0
CD164,chr6,109366514,109382812,-,1,1,0,1
CD164L2,chr1,27379171,27383333,-,0,0,0,1
CD177,chr19,43353659,43366063,+,0,0,0,0
CD177P1,chr19,43371891,43379125,-,0,0,0,0
CD180,chr5,67182275,67196789,-,0,0,0,0
CD19,chr16,28931735,28939347,+,0,0,0,0
CD1A,chr1,158248329,158258269,+,0,0,0,0
CD1B,chr1,158285406,158331531,-,0,0,0,0
CD1C,chr1,158289773,158294774,+,1,1,0,0
CD1D,chr1,158178038,158186427,+,0,0,1,0
CD1E,chr1,158353123,158357554,+,0,0,0,0
CD2,chr1,116754430,116769229,+,0,0,0,0
CD200,chr3,112332224,112362812,+,0,0,0,0
CD200R1,chr3,112922685,112975090,-,0,0,0,0
CD200R1L,chr3,112814925,112847005,-,0,0,0,0
CD207,chr2,70825248,70860787,-,0,0,0,0
CD209,chr19,7739993,7747609,-,0,0,0,0
CD22,chr19,35329166,35347361,+,0,0,0,0
CD226,chr18,69860228,69962086,-,0,0,0,0
CD24,chr6,106969831,106976855,-,0,0,0,1
CD244,chr1,160830160,160862902,-,0,0,0,0
CD247,chr1,167430640,167518610,-,1,0,0,0
CD248,chr11,66314487,66317044,-,1,0,0,0
CD24P1,chr1,15609982,15614946,-,0,0,0,0
CD24P2,chr15,56071339,56074088,+,0,0,0,0
CD24P4,chrY,18990640,18992818,-,0,0,0,0
CD27,chr12,6444867,6451718,+,0,0,0,0
CD27-AS1,chr12,6439001,6451517,-,0,0,0,0
CD274,chr9,5450503,5470567,+,0,0,0,0
CD276,chr15,73683966,73714518,+,1,0,0,0
CD28,chr2,203706475,203739756,+,0,0,0,0
CD2AP,chr6,47477746,47627263,+,1,0,0,0
CD2BP2,chr16,30350766,30355361,-,1,0,0,0
CD300A,chr17,74466373,74484798,+,0,0,0,0
CD300C,chr17,74534359,74546171,-,0,0,0,0
CD300E,chr17,74609883,74623958,-,0,0,0,0
CD300H,chr17,74557229,74567512,-,0,0,0,0
CD300LB,chr17,74521174,74531474,-,0,0,0,0
CD300LD,chr17,74579365,74592283,-,0,0,0,0
CD300LF,chr17,74694308,74713000,-,0,0,0,0
CD300LG,chr17,43847097,43863639,+,0,0,0,0
CD302,chr2,159768628,159798255,-,1,1,1,1
CD320,chr19,8302127,8308356,-,1,0,0,1
CD33,chr19,51211054,51240019,+,0,0,0,0
CD34,chr1,207886538,207911338,-,0,1,0,0
CD36,chr7,80602188,80679277,+,0,1,0,0
CD37,chr19,49334961,49340608,+,0,0,0,0
CD38,chr4,15778265,15853243,+,1,0,0,1
CD3D,chr11,118339074,118342744,-,1,1,0,0
CD3E,chr11,118304580,118316175,+,0,0,0,0
CD3EAP,chr19,45406209,45410766,+,0,0,0,0
CD3G,chr11,118344344,118353782,+,0,0,0,0
CD4,chr12,6789472,6820810,+,0,0,1,1
CD40,chr20,46118242,46129745,+,0,0,0,0
CD40LG,chrX,136648177,136660390,+,0,0,0,0
CD44,chr11,35138870,35232402,+,0,0,1,1
CD46,chr1,207752038,207795516,+,0,1,0,1
CD46P1,chr1,207645079,207657411,+,0,0,0,0
CD47,chr3,108043094,108094200,-,1,0,0,1
CD48,chr1,160678746,160711851,-,0,0,0,0
CD5,chr11,61093963,61127852,+,0,0,0,0
CD52,chr1,26317920,26320523,+,1,1,0,0
CD53,chr1,110871167,110899936,+,1,1,0,0
CD55,chr1,207321472,207360966,+,1,1,1,1
CD58,chr1,116500390,116571093,-,0,0,1,1
CD59,chr11,33703010,33736479,-,1,1,1,0
CD5L,chr1,157827071,157841844,-,0,0,0,0
CD6,chr11,60971641,61020377,+,1,1,0,0
CD63,chr12,55725443,55729673,-,1,0,0,0
CD68,chr17,7579487,7582111,+,0,0,0,0
CD69,chr12,9752486,9760901,-,0,0,0,0
CD7,chr17,82314865,82320829,-,0,1,0,0
CD70,chr19,6581646,6591152,-,0,0,0,0
CD72,chr9,35609979,35618427,-,1,1,1,1
CD74,chr5,150401637,150412936,-,1,1,1,1
CD79A,chr19,41877120,41881372,+,0,0,0,0
CD79B,chr17,63928736,63932354,-,1,0,0,0
CD80,chr3,119523909,119559634,-,0,0,0,0
CD81,chr11,2376177,2397419,+,0,1,0,1
CD81-AS1,chr11,2328749,2377992,-,0,0,0,0
CD82,chr11,44565591,44620363,+,1,1,0,0
CD83,chr6,14117256,14136918,+,1,0,1,1
CD84,chr1,160541094,160579516,-,0,0,0,0
CD86,chr3,122055362,122121143,+,1,1,0,0
CD8A,chr2,86784605,86808396,-,0,0,1,0
CD8B,chr2,86815337,86861924,-,1,1,1,0
CD8B2,chr2,106487335,106511095,+,0,0,0,0
CD9,chr12,6199707,6238271,+,1,1,0,0
CD93,chr20,23076554,23086830,-,0,0,0,0
CD96,chr3,111542079,111665996,+,0,0,0,0
CD99,chrY,2691133,2741309,+,0,0,0,0
CD99L2,chrX,150766336,150898816,-,1,1,1,1
CD99P1,chrY,2609265,2657229,+,0,0,0,0
CDA,chr1,20588951,20618908,+,0,1,0,0
CDADC1,chr13,49247875,49293486,+,0,0,0,0
CDAN1,chr15,42723544,42737133,-,1,1,0,0
CDC123,chr10,12195962,12250590,+,0,0,0,0
CDC14A,chr1,100345001,100520281,+,0,0,1,1
CDC14B,chr9,96492743,96619830,-,1,0,0,0
CDC14BL,chr7,48846359,48847930,-,0,0,0,0
CDC14C,chr7,48924561,48927454,+,0,0,0,0
CDC16,chr13,114234845,114272723,+,0,0,0,0
CDC20,chr1,43358955,43363203,+,1,0,0,0
CDC20B,chr5,55112971,55173177,-,0,0,0,0
CDC20P1,chr9,87011574,87013210,+,0,0,0,0
CDC23,chr5,138187648,138213343,-,0,1,0,0
CDC25A,chr3,48157178,48188405,-,1,0,0,0
CDC25B,chr20,3786772,3806121,+,1,0,0,0
CDC25C,chr5,138285265,138338355,-,1,1,0,0
CDC26,chr9,113267008,113275589,-,0,0,0,0
CDC26P1,chr7,129409853,129410556,-,0,0,0,0
CDC27,chr17,47117697,47189339,-,1,1,0,0
CDC27P1,chr2,132261069,132263124,+,0,0,0,0
CDC27P10,chr21,8423810,8426105,-,0,0,0,0
CDC27P11,chr21,8466840,8470663,-,0,0,0,0
CDC27P2,chrY,10190370,10192415,-,0,0,0,0
CDC27P3,chr20,29746181,29747319,+,0,0,0,0
CDC27P4,chr20,30492973,30494887,+,0,0,0,0
CDC27P5,chr20,30917666,30919582,-,0,0,0,0
CDC27P6,chr14,16047787,16049736,-,0,0,0,0
CDC27P7,chr22,11257793,11259748,+,0,0,0,0
CDC27P8,chr22,11623820,11625744,-,0,0,0,0
CDC27P9,chr21,8240739,8243081,-,0,0,0,0
CDC34,chr19,531720,542088,+,0,0,0,1
CDC37,chr19,10391128,10403595,-,0,0,0,0
CDC37L1,chr9,4679553,4708399,+,1,0,0,0
CDC37L1-AS1,chr9,4676600,4679480,-,0,0,0,0
CDC37P2,chr16,28413748,28414115,+,0,0,0,0
CDC40,chr6,110180421,110232220,+,0,1,0,0
CDC42,chr1,22052627,22092943,+,1,0,0,0
CDC42BPA,chr1,226989865,227318502,-,0,0,0,0
CDC42BPB,chr14,102932379,103057405,-,1,1,0,0
CDC42BPG,chr11,64823809,64844686,-,0,0,0,0
CDC42EP1,chr22,37559778,37569405,+,0,1,0,0
CDC42EP2,chr11,65314818,65322429,+,0,0,0,0
CDC42EP3,chr2,37641882,37672535,-,1,1,1,1
CDC42EP3P1,chr19,23384330,23385480,+,0,0,0,0
CDC42EP4,chr17,73283624,73312004,-,0,0,0,1
CDC42EP5,chr19,54465025,54473290,-,0,0,0,0
CDC42P1,chr20,34401295,34402772,-,0,0,0,0
CDC42P2,chr7,55637420,55638915,-,0,0,0,0
CDC42P3,chr8,142995828,142997663,+,0,0,0,0
CDC42P4,chr4,109555108,109556904,+,0,0,0,0
CDC42P5,chr5,173083861,173086288,-,0,0,0,0
CDC42P6,chr4,22726422,22728023,-,0,0,0,0
CDC42SE1,chr1,151050971,151059649,-,0,0,0,0
CDC42SE2,chr5,131264009,131394690,+,0,1,0,0
CDC45,chr22,19479294,19520612,+,1,1,0,0
CDC5L,chr6,44387514,44450424,+,1,1,1,0
CDC6,chr17,40287878,40303161,+,0,1,0,0
CDC7,chr1,91498968,91525764,+,1,1,0,0
CDC73,chr1,193121958,193254815,+,0,0,0,0
CDCA2,chr8,25458557,25511308,+,0,1,0,1
CDCA3,chr12,6844795,6852079,-,0,0,0,0
CDCA4,chr14,105009573,105021088,-,1,1,0,1
CDCA4P2,chr1,86551316,86553563,-,0,0,0,0
CDCA5,chr11,65061009,65084143,-,1,0,0,0
CDCA7,chr2,173354833,173368990,+,1,1,0,1
CDCA7L,chr7,21900899,21945924,-,1,1,0,0
CDCA8,chr1,37692401,37709719,+,1,0,0,0
CDCP1,chr3,45082274,45146422,-,0,0,0,0
CDCP2,chr1,54132720,54153181,-,0,0,0,0
CDH1,chr16,68737290,68835542,+,0,0,0,0
CDH10,chr5,24487100,24644978,-,1,0,1,1
CDH11,chr16,64943753,65126112,-,1,1,0,0
CDH12,chr5,21750866,22853622,-,0,0,0,0
CDH12P1,chr5,70860282,70860583,-,0,0,0,0
CDH12P2,chr5,69985199,69985500,-,0,0,0,0
CDH12P3,chr5,70132675,70132976,+,0,0,0,0
CDH12P4,chr5,71132989,71133290,+,0,0,0,0
CDH13,chr16,82626794,83796610,+,0,0,0,0
CDH15,chr16,89171755,89195492,+,0,0,0,0
CDH16,chr16,66908122,66918984,-,0,0,0,0
CDH17,chr8,94127162,94217303,-,1,1,0,0
CDH18,chr5,19471296,20575886,-,0,0,0,0
CDH18-AS1,chr5,20305551,20332446,+,0,0,0,0
CDH19,chr18,66501187,66604241,-,0,0,0,0
CDH2,chr18,27932878,28177446,-,0,1,0,1
CDH20,chr18,61333582,61555773,+,1,1,0,0
CDH22,chr20,46173733,46308498,-,0,0,0,0
CDH23,chr10,71396934,71815947,+,1,1,1,1
CDH23-AS1,chr10,71508153,71511920,-,0,0,0,0
CDH24,chr14,23047061,23057619,-,1,1,0,0
CDH26,chr20,59957764,60037971,+,0,0,1,1
CDH3,chr16,68644836,68727573,+,0,1,0,1
CDH4,chr20,61252426,61940617,+,1,0,0,0
CDH5,chr16,66366607,66404786,+,1,0,0,0
CDH6,chr5,31193655,31329146,+,1,1,0,1
CDH7,chr18,65750252,65885136,+,0,0,0,0
CDH8,chr16,61640398,62036835,-,1,1,1,1
CDH9,chr5,26880600,27038582,-,1,1,0,0
CDHR1,chr10,84194635,84219621,+,1,1,0,1
CDHR2,chr5,176542511,176595768,+,0,0,0,0
CDHR3,chr7,105876750,106036431,+,0,0,0,0
CDHR4,chr3,49790732,49802741,-,1,1,1,1
CDHR5,chr11,616565,625067,-,0,0,0,1
CDIP1,chr16,4510675,4538815,-,0,0,0,0
CDIPT,chr16,29858356,29863288,-,1,1,0,0
CDIPTOSP,chr16,29863683,29868053,+,0,0,0,0
CDK1,chr10,60778331,60794852,+,0,1,0,1
CDK10,chr16,89686612,89696364,+,0,0,0,0
CDK11A,chr1,1702383,1724565,-,0,0,0,0
CDK11B,chr1,1635226,1659619,-,1,1,0,0
CDK12,chr17,39461486,39567560,+,0,0,0,0
CDK13,chr7,39949664,40097134,+,0,0,0,0
CDK14,chr7,90595732,91210590,+,0,0,0,0
CDK15,chr2,201790324,201895550,+,0,0,0,0
CDK16,chrX,47217881,47229997,+,0,1,0,0
CDK17,chr12,96278261,96400588,-,0,0,0,1
CDK18,chr1,205504556,205532793,+,1,0,0,0
CDK19,chr6,110609978,110816531,-,0,0,0,0
CDK2,chr12,55966769,55972789,+,1,1,1,0
CDK20,chr9,87966441,87974780,-,0,0,0,0
CDK2AP1,chr12,123260970,123272316,-,1,0,0,0
CDK2AP2,chr11,67506490,67508728,-,0,0,0,1
CDK2AP2P1,chr9,41280352,41281005,+,0,0,0,0
CDK2AP2P2,chr9,62844712,62845611,+,0,0,0,0
CDK2AP2P3,chr9,63774448,63775347,-,0,0,0,0
CDK3,chr17,76000906,76005999,+,0,0,0,0
CDK4,chr12,57747727,57752447,-,0,1,0,0
CDK5,chr7,151053812,151057965,-,0,0,0,0
CDK5P1,chr8,122769229,122770318,+,0,0,0,0
